링크,제목,키워드,기관,카테고리목록
https://www.damoa.or.kr/main/cmf_video.php?no=92,설날 인사 예절 익히기,예절,EBS,기타/교육정보; 기타/예절; 부모교육 및 지원정책/교육정보; 취미/교육정보; 부모교육 및 지원정책/예절; 유튜브/교육정보; 취미/예절; 직업/교육정보; 건강/교육정보; 생활정보/예절; 유튜브/예절; 직업/예절; 우리들의 이야기/교육정보; 교육/교육정보; 건강/예절; 요리/교육정보; 우리들의 이야기/예절; 교육/예절; 요리/예절; 안전/교육정보; 안전/예절
https://www.damoa.or.kr/main/cmf_video.php?no=90,친절한 표지판을 만들어 보아요,,EBS,부모교육 및 지원정책/표지판 읽기; 기타/교육정보; 취미/표지판 읽기; 기타/예절; 유튜브/표지판 읽기; 부모교육 및 지원정책/교육정보; 직업/표지판 읽기; 건강/표지판 읽기; 취미/교육정보; 우리들의 이야기/표지판 읽기; 부모교육 및 지원정책/예절; 요리/표지판 읽기; 취미/예절; 유튜브/교육정보; 교육/표지판 읽기; 직업/교육정보; 건강/교육정보; 생활정보/예절; 유튜브/예절; 직업/예절; 우리들의 이야기/교육정보; 교육/교육정보; 건강/예절; 요리/교육정보; 우리들의 이야기/예절; 교육/예절; 요리/예절; 안전/표지판 읽기; 안전/교육정보; 안전/예절; 기타/표지판 읽기
https://www.damoa.or.kr/main/cmf_video.php?no=55,친구 사이 예절교육,예절,EBS,기타/교육정보; 기타/친구; 기타/예절; 부모교육 및 지원정책/교육정보; 취미/교육정보; 부모교육 및 지원정책/친구; 부모교육 및 지원정책/예절; 유튜브/교육정보; 취미/예절; 취미/친구; 직업/교육정보; 건강/교육정보; 생활정보/예절; 유튜브/친구; 유튜브/예절; 직업/예절; 생활정보/친구; 직업/친구; 교육/교육정보; 우리들의 이야기/교육정보; 건강/친구; 건강/예절; 요리/교육정보; 우리들의 이야기/친구; 우리들의 이야기/예절; 교육/예절; 요리/예절; 교육/친구; 요리/친구; 안전/교육정보; 안전/친구; 안전/예절
https://www.damoa.or.kr/main/cmf_video.php?no=54,예의바른 전화예절 교육,예절,EBS,기타/교육정보; 기타/예절; 부모교육 및 지원정책/교육정보; 취미/교육정보; 부모교육 및 지원정책/예절; 유튜브/교육정보; 취미/예절; 직업/교육정보; 건강/교육정보; 생활정보/예절; 유튜브/예절; 직업/예절; 우리들의 이야기/교육정보; 교육/교육정보; 건강/예절; 요리/교육정보; 우리들의 이야기/예절; 교육/예절; 요리/예절; 안전/교육정보; 안전/예절
https://www.damoa.or.kr/main/cmf_video.php?no=53,올바른 공중화장실 이용 방법,,EBS,기타/교육정보; 기타/예절; 부모교육 및 지원정책/교육정보; 취미/교육정보; 부모교육 및 지원정책/예절; 유튜브/교육정보; 취미/예절; 직업/교육정보; 건강/교육정보; 생활정보/예절; 유튜브/예절; 직업/예절; 우리들의 이야기/교육정보; 교육/교육정보; 건강/예절; 요리/교육정보; 우리들의 이야기/예절; 교육/예절; 요리/예절; 안전/교육정보; 안전/예절
https://www.damoa.or.kr/main/cmf_video.php?no=51,올바른 인사말 건네기,,EBS,유튜브/예절; 직업/예절; 건강/예절; 부모교육 및 지원정책/예절; 우리들의 이야기/예절; 교육/예절; 취미/예절; 요리/예절; 안전/예절; 기타/예절; 생활정보/예절
https://www.damoa.or.kr/main/cmf_video.php?no=174,어린이 통장 만들기& 용돈 관리 교육 이야기,,EBS,부모교육 및 지원정책/용돈 잘 쓰기; 기타/교육정보; 취미/용돈 잘 쓰기; 유튜브/용돈 잘 쓰기; 부모교육 및 지원정책/교육정보; 생활정보/용돈 잘 쓰기; 직업/용돈 잘 쓰기; 건강/용돈 잘 쓰기; 취미/교육정보; 우리들의 이야기/용돈 잘 쓰기; 유튜브/교육정보; 교육/용돈 잘 쓰기; 요리/용돈 잘 쓰기; 직업/교육정보; 건강/교육정보; 우리들의 이야기/교육정보; 교육/교육정보; 요리/교육정보; 안전/용돈 잘 쓰기; 안전/교육정보; 기타/용돈 잘 쓰기
https://www.damoa.or.kr/main/cmf_video.php?no=71,알뜰하게 용돈 관리하기,,EBS,부모교육 및 지원정책/용돈 잘 쓰기; 기타/교육정보; 취미/용돈 잘 쓰기; 유튜브/용돈 잘 쓰기; 부모교육 및 지원정책/교육정보; 생활정보/용돈 잘 쓰기; 직업/용돈 잘 쓰기; 건강/용돈 잘 쓰기; 취미/교육정보; 우리들의 이야기/용돈 잘 쓰기; 유튜브/교육정보; 교육/용돈 잘 쓰기; 요리/용돈 잘 쓰기; 직업/교육정보; 건강/교육정보; 우리들의 이야기/교육정보; 교육/교육정보; 요리/교육정보; 안전/용돈 잘 쓰기; 안전/교육정보; 기타/용돈 잘 쓰기
https://www.damoa.or.kr/main/cmf_video.php?no=3798,발달장애인용 운동프로그램 #친구와운동하기(연습편),운동하기,한국장애인고용공단,안전/운동하기; 기타/친구; 부모교육 및 지원정책/친구; 취미/친구; 기타/운동하기; 유튜브/친구; 생활정보/친구; 직업/친구; 건강/친구; 부모교육 및 지원정책/운동하기; 우리들의 이야기/친구; 취미/운동하기; 교육/친구; 요리/친구; 생활정보/운동하기; 유튜브/운동하기; 직업/운동하기; 건강/운동하기; 우리들의 이야기/운동하기; 교육/운동하기; 요리/운동하기; 안전/친구
https://www.damoa.or.kr/main/cmf_video.php?no=3797,발달장애인용 운동프로그램 #혼자운동하기(연습편),운동하기,한국장애인고용공단,유튜브/운동하기; 직업/운동하기; 건강/운동하기; 부모교육 및 지원정책/운동하기; 우리들의 이야기/운동하기; 교육/운동하기; 취미/운동하기; 요리/운동하기; 안전/운동하기; 기타/운동하기; 생활정보/운동하기
https://www.damoa.or.kr/main/cmf_video.php?no=2779,생활체육을 더 재밌고 안전하게 돕는 #생활체육보조코치,,한국장애인고용공단,기타/건강체조하기; 유튜브/홈트레이닝; 직업/홈트레이닝; 건강/홈트레이닝; 우리들의 이야기/홈트레이닝; 부모교육 및 지원정책/건강체조하기; 요리/홈트레이닝; 안전/운동하기; 취미/건강체조하기; 교육/홈트레이닝; 유튜브/건강체조하기; 직업/건강체조하기; 건강/건강체조하기; 우리들의 이야기/건강체조하기; 교육/건강체조하기; 요리/건강체조하기; 안전/홈트레이닝; 기타/운동하기; 부모교육 및 지원정책/운동하기; 취미/운동하기; 안전/건강체조하기; 생활정보/운동하기; 기타/홈트레이닝; 직업/운동하기; 유튜브/운동하기; 건강/운동하기; 우리들의 이야기/운동하기; 교육/운동하기; 부모교육 및 지원정책/홈트레이닝; 요리/운동하기; 취미/홈트레이닝
https://www.damoa.or.kr/main/cmf_video.php?no=2739,비만이 되지 않으려면? 함께 운동해요!,,EBS,유튜브/홈트레이닝; 직업/홈트레이닝; 건강/홈트레이닝; 우리들의 이야기/홈트레이닝; 요리/홈트레이닝; 안전/운동하기; 교육/홈트레이닝; 기타/운동하기; 안전/홈트레이닝; 부모교육 및 지원정책/운동하기; 취미/운동하기; 생활정보/운동하기; 기타/홈트레이닝; 직업/운동하기; 유튜브/운동하기; 건강/운동하기; 우리들의 이야기/운동하기; 교육/운동하기; 부모교육 및 지원정책/홈트레이닝; 요리/운동하기; 취미/홈트레이닝
https://www.damoa.or.kr/main/cmf_video.php?no=150,나도 혼자 산다! 차근차근 배우는 살림 방법,,시청자미디어재단,우리들의 이야기/계란찜; 교육/계란요리; 요리/계란찜; 기타/된장찌개; 교육/계란찜; 우리들의 이야기/계란요리; 부모교육 및 지원정책/장보기; 취미/장보기; 부모교육 및 지원정책/된장찌개; 취미/된장찌개; 기타/장보기; 기타/집안일; 유튜브/장보기; 안전/계란요리; 생활정보/장보기; 직업/장보기; 안전/계란찜; 건강/장보기; 유튜브/된장찌개; 우리들의 이야기/장보기; 직업/된장찌개; 교육/장보기; 건강/된장찌개; 부모교육 및 지원정책/집안일; 요리/장보기; 우리들의 이야기/된장찌개; 취미/집안일; 요리/된장찌개; 직업/계란찜; 교육/된장찌개; 유튜브/집안일; 생활정보/집안일; 기타/계란요리; 직업/집안일; 기타/계란찜; 건강/집안일; 안전/장보기; 우리들의 이야기/집안일; 교육/집안일; 부모교육 및 지원정책/계란요리; 요리/집안일; 부모교육 및 지원정책/계란찜; 안전/된장찌개; 취미/계란요리; 취미/계란찜; 유튜브/계란요리; 유튜브/계란찜; 직업/계란요리; 건강/계란요리; 안전/집안일; 건강/계란찜; 요리/계란요리
https://www.damoa.or.kr/main/cmf_video.php?no=67,신나는 물건사기,,EBS,부모교육 및 지원정책/장보기; 기타/교육정보; 취미/장보기; 유튜브/장보기; 부모교육 및 지원정책/교육정보; 생활정보/장보기; 직업/장보기; 건강/장보기; 취미/교육정보; 우리들의 이야기/장보기; 유튜브/교육정보; 교육/장보기; 요리/장보기; 직업/교육정보; 건강/교육정보; 우리들의 이야기/교육정보; 교육/교육정보; 요리/교육정보; 안전/장보기; 안전/교육정보; 기타/장보기
https://www.damoa.or.kr/main/cmf_video.php?no=1496,발달장애를 위한 기능적 화폐 사용 기술 훈련 프로그램: 슈퍼마켓,,유튜브 채널 발달장애소통과 지원 연구소,생활정보/장보기; 직업/장보기; 건강/장보기; 부모교육 및 지원정책/장보기; 우리들의 이야기/장보기; 교육/장보기; 안전/장보기; 취미/장보기; 요리/장보기; 기타/장보기; 유튜브/장보기
https://www.damoa.or.kr/main/cmf_video.php?no=45,정리정돈을 잘 하는 방법,정리정돈,EBS,기타/교육정보; 부모교육 및 지원정책/정리정돈; 취미/정리정돈; 기타/집안일; 유튜브/정리정돈; 부모교육 및 지원정책/교육정보; 생활정보/정리정돈; 직업/정리정돈; 취미/교육정보; 건강/정리정돈; 우리들의 이야기/정리정돈; 유튜브/교육정보; 교육/정리정돈; 부모교육 및 지원정책/집안일; 직업/교육정보; 취미/집안일; 요리/정리정돈; 건강/교육정보; 유튜브/집안일; 생활정보/집안일; 우리들의 이야기/교육정보; 교육/교육정보; 직업/집안일; 요리/교육정보; 건강/집안일; 안전/정리정돈; 교육/집안일; 우리들의 이야기/집안일; 요리/집안일; 안전/교육정보; 안전/집안일; 기타/정리정돈
https://www.damoa.or.kr/main/cmf_video.php?no=10,정리정돈을 잘하는 친구들이 되어 봅시다,정리정돈,EBS,기타/교육정보; 부모교육 및 지원정책/정리정돈; 취미/정리정돈; 기타/친구; 기타/집안일; 유튜브/정리정돈; 부모교육 및 지원정책/교육정보; 생활정보/정리정돈; 직업/정리정돈; 취미/교육정보; 건강/정리정돈; 부모교육 및 지원정책/친구; 우리들의 이야기/정리정돈; 유튜브/교육정보; 교육/정리정돈; 부모교육 및 지원정책/집안일; 취미/친구; 직업/교육정보; 요리/정리정돈; 취미/집안일; 건강/교육정보; 유튜브/친구; 유튜브/집안일; 생활정보/친구; 생활정보/집안일; 직업/친구; 교육/교육정보; 직업/집안일; 우리들의 이야기/교육정보; 건강/친구; 요리/교육정보; 우리들의 이야기/친구; 건강/집안일; 교육/친구; 안전/정리정돈; 교육/집안일; 우리들의 이야기/집안일; 요리/친구; 요리/집안일; 안전/교육정보; 안전/친구; 안전/집안일; 기타/정리정돈
https://www.damoa.or.kr/main/cmf_video.php?no=2535,살림꾼 소유진과 함께 하는 옷 정리 법,,시청자미디어재단,유튜브/집안일; 생활정보/집안일; 직업/집안일; 건강/집안일; 부모교육 및 지원정책/집안일; 우리들의 이야기/집안일; 교육/집안일; 안전/집안일; 취미/집안일; 요리/집안일; 기타/집안일
https://www.damoa.or.kr/main/cmf_video.php?no=4553,빙글빙글 훌라후프 (2~5세),,EBS,유튜브/친구; 생활정보/친구; 직업/친구; 건강/친구; 부모교육 및 지원정책/친구; 우리들의 이야기/친구; 교육/친구; 안전/친구; 취미/친구; 요리/친구; 기타/친구
https://www.damoa.or.kr/main/cmf_video.php?no=4504,[4K] 지적 장애 인식 개선 교육 | 지능 발달 장애 | 인권 | 장애인 | 똑같은 사람 | 더 나은 세상 | 용툰과 교육영상,,유튜브 채널 용툰과 교육영상,유튜브/친구; 생활정보/친구; 직업/친구; 건강/친구; 부모교육 및 지원정책/친구; 우리들의 이야기/친구; 교육/친구; 안전/친구; 취미/친구; 요리/친구; 기타/친구
https://www.damoa.or.kr/main/cmf_video.php?no=4426,발달장애인이 읽는 책 [걱정이랑 친구 할래?]-①,친구,유튜브 채널 책 읽어드리는 집사,유튜브/친구; 생활정보/친구; 직업/친구; 건강/친구; 부모교육 및 지원정책/친구; 우리들의 이야기/친구; 교육/친구; 안전/친구; 취미/친구; 요리/친구; 기타/친구
https://www.damoa.or.kr/main/cmf_video.php?no=4418,발달장애아동 범이도 에버랜드 워터밤 다녀왔어요! 또래 친구들 하는 거 우리도 다하자❤️#에버랜드#워터밤#밤밤맨#에버랜드밤밤맨#에버랜드워터밤#발달장애아동#발달장애#어린이워터밤#기록,친구,유튜브 채널 범이원이,유튜브/친구; 생활정보/친구; 직업/친구; 건강/친구; 부모교육 및 지원정책/친구; 우리들의 이야기/친구; 교육/친구; 안전/친구; 취미/친구; 요리/친구; 기타/친구
https://www.damoa.or.kr/main/cmf_video.php?no=4411,970번째ㆍ찜통더위에 대단한 발달장애친구들! #트레킹 #인공암벽 #사물놀이 #사회적협동조합 #최중증발달장애인통합돌봄#주간활동 #지적장애 #자폐성장,친구,유튜브 채널 피플러브 peoplelove,유튜브/친구; 생활정보/친구; 직업/친구; 건강/친구; 부모교육 및 지원정책/친구; 우리들의 이야기/친구; 교육/친구; 안전/친구; 취미/친구; 요리/친구; 기타/친구
https://www.damoa.or.kr/main/cmf_video.php?no=4400,뉴욕에 갔어요 #파라솔친구들#발달장애클라리넷앙상블#뉴욕카네기홀#링턴센터#카네기홀연주#파라솔발달장애음악교육#감사합니다#발달장애클라리넷,친구,유튜브 채널 파라솔 발달장애 전문음악교육(클라리넷),유튜브/친구; 생활정보/친구; 직업/친구; 건강/친구; 부모교육 및 지원정책/친구; 우리들의 이야기/친구; 교육/친구; 안전/친구; 취미/친구; 요리/친구; 기타/친구
